session,detection_focus,location,response_location,reaction_time
1,10,10,10,0.1404
1,10,10,0,0.2797
1,10,0,0,0.3223
1,10,10,0,0.2162
1,10,10,10,0.1861
1,10,10,10,0.2137
1,10,0,0,0.3701
1,10,10,10,0.1502
1,10,0,10,0.1961
1,10,10,10,0.204
1,10,10,10,0.304
1,10,0,0,0.3297
1,10,10,10,0.2358
1,10,10,10,0.3038
1,10,10,10,0.3138
1,10,10,10,0.2438
1,10,0,10,0.398
1,10,0,0,0.3378
1,10,10,10,0.2655
1,10,10,10,0.1461
1,10,10,10,0.1601
1,10,0,0,0.2141
1,10,0,0,0.3152
1,10,0,0,0.2083
1,10,10,10,0.2039
1,10,10,10,0.2064
1,10,0,0,0.3457
1,10,0,10,0.1499
2,10,10,10,0.2759
2,10,10,10,0.18
2,10,10,10,0.3081
2,10,0,0,0.1842
2,10,0,0,0.2682
2,10,0,0,0.2298
2,10,10,10,0.2001
2,10,10,10,0.2318
2,10,10,10,0.1864
2,10,0,0,0.2958
2,10,0,0,0.2737
2,10,10,10,0.2117
2,10,0,0,0.4158
2,10,0,10,0.4258
2,10,0,0,0.2917
2,10,10,10,0.2758
2,10,0,0,0.294
2,10,10,10,0.22
2,10,10,10,0.2298
2,10,10,0,0.2138
2,10,0,0,0.4498
2,10,10,10,0.2662
2,10,10,10,0.2681
2,10,0,0,0.4962
2,10,0,0,0.4278
2,10,10,10,0.3282
2,10,10,10,0.3019
2,10,10,10,0.2521
2,10,10,10,0.2858
2,10,10,10,0.3101
3,10,0,0,0.226
3,10,0,0,0.1899
3,10,10,10,0.1803
3,10,10,0,0.1206
3,10,0,0,0.28
3,10,10,10,0.1947
3,10,10,10,0.1918
3,10,0,0,0.2841
3,10,10,10,0.1886
3,10,0,0,0.2963
3,10,10,10,0.3621
3,10,10,10,0.2886
3,10,10,10,0.2319
3,10,10,10,0.2338
3,10,10,10,0.2138
3,10,10,10,0.1701
3,10,10,10,0.1821
3,10,10,10,0.2119
3,10,10,10,0.1662
3,10,0,0,0.3485
3,10,10,10,0.1779
3,10,10,10,0.168
3,10,10,10,0.18
3,10,0,0,0.3139
3,10,0,10,0.2159
3,10,0,0,0.3005
3,10,10,10,0.2444
3,10,0,0,0.4645
3,10,0,0,0.298
3,10,10,10,0.1704
4,10,0,10,0.3185
4,10,10,10,0.2057
4,10,0,0,0.2185
4,10,0,0,0.2235
4,10,10,10,0.2182
4,10,0,0,0.2139
4,10,0,0,0.2101
4,10,0,0,0.2035
4,10,10,10,0.2079
4,10,10,10,0.2119
4,10,10,10,0.184
4,10,10,10,0.148
4,10,10,10,0.1759
4,10,0,0,0.1839
4,10,0,10,0.3897
4,10,0,0,0.1918
4,10,10,10,0.1322
4,10,10,10,0.2526
4,10,0,0,0.2301
4,10,0,0,0.2579
4,10,0,0,0.1717
4,10,10,10,0.3301
4,10,0,0,0.1937
4,10,0,0,0.2299
4,10,0,0,0.3198
4,10,10,10,0.184
4,10,10,10,0.2478
4,10,0,0,0.2313
4,10,10,10,0.222
4,10,10,10,0.1699
1,11,0,0,0.2059
1,11,0,0,0.1619
1,11,0,0,0.1099
1,11,0,0,0.1104
1,11,0,0,0.1322
1,11,11,0,0.1639
1,11,11,0,0.202
1,11,11,11,0.1859
1,11,0,0,0.1259
1,11,0,0,0.2178
1,11,11,11,0.1678
1,11,0,0,0.3359
1,11,0,0,0.2218
1,11,11,11,0.2149
1,11,0,0,0.2261
1,11,11,11,0.2021
1,11,0,0,0.2457
1,11,11,11,0.1659
1,11,11,11,0.2119
1,11,0,0,0.1878
1,11,0,11,0.3501
1,11,0,0,0.4439
1,11,11,11,0.1239
1,11,11,11,0.1623
1,11,0,0,0.1339
1,11,0,0,0.3561
1,11,0,0,0.1343
1,11,11,11,0.1342
1,11,11,11,0.2115
1,11,0,0,0.2561
2,11,0,0,0.2102
2,11,11,11,0.3583
2,11,0,0,0.2519
2,11,11,11,0.3818
2,11,11,11,0.3618
2,11,11,11,0.2777
2,11,11,11,0.4717
2,11,11,11,0.2419
2,11,11,11,0.1939
2,11,0,0,0.3321
2,11,11,11,0.2982
2,11,0,0,0.2639
2,11,11,11,0.3098
2,11,0,0,0.2942
2,11,0,0,0.3998
2,11,11,11,0.2898
2,11,0,0,0.3379
2,11,11,11,0.222
2,11,11,11,0.3545
2,11,11,11,0.216
2,11,0,0,0.3858
2,11,0,0,0.3258
2,11,11,11,0.2139
2,11,11,0,0.2398
2,11,0,0,0.4358
2,11,0,0,0.3738
2,11,11,11,0.4498
2,11,11,11,0.532
2,11,11,11,0.3618
2,11,11,11,0.3282
3,11,0,0,0.3739
3,11,0,0,0.2659
3,11,0,0,0.1936
3,11,0,11,0.3999
3,11,0,0,0.1955
3,11,11,11,0.1919
3,11,11,11,0.2259
3,11,0,0,0.3098
3,11,11,11,0.1739
3,11,11,11,0.1878
3,11,0,0,0.2174
3,11,0,11,0.2621
3,11,0,0,0.2163
3,11,11,11,0.1661
3,11,0,0,0.4096
3,11,0,0,0.2383
3,11,0,0,0.3278
3,11,0,0,0.3937
3,11,0,0,0.2458
3,11,0,0,0.24
3,11,0,0,0.2658
3,11,0,0,0.3157
3,11,0,0,0.3399
3,11,0,0,0.2158
3,11,11,11,0.1825
3,11,11,11,0.1701
3,11,0,0,0.216
3,11,11,11,0.1747
3,11,11,11,0.1383
3,11,0,0,0.2338
4,11,0,0,0.2543
4,11,0,0,0.1621
4,11,0,0,0.1746
4,11,11,11,0.1639
4,11,11,11,0.4018
4,11,11,11,0.1657
4,11,11,11,0.1319
4,11,0,0,0.2339
4,11,11,11,0.2075
4,11,11,11,0.1476
4,11,0,0,0.3477
4,11,11,11,0.2643
4,11,11,11,0.1541
4,11,11,11,0.1917
4,11,0,0,0.2454
4,11,0,0,0.3118
4,11,11,11,0.294
4,11,11,11,0.1824
4,11,0,0,0.2358
4,11,0,0,0.2878
4,11,0,0,0.2103
4,11,11,11,0.2314
4,11,11,11,0.146
4,11,0,0,0.3281
4,11,0,0,0.2003
4,11,11,11,0.2458
4,11,0,0,0.1599
4,11,11,11,0.1499
4,11,11,0,0.2458
4,11,11,11,0.2097
1,12,0,12,0.2862
1,12,0,0,0.1899
1,12,0,12,0.272
1,12,12,12,0.48
1,12,0,12,0.3519
1,12,12,12,0.2459
1,12,12,0,0.2101
1,12,12,12,0.3398
1,12,12,12,0.2358
1,12,12,12,0.3338
1,12,12,12,0.3159
1,12,0,12,0.2678
1,12,0,0,0.3017
1,12,12,12,0.2625
1,12,0,0,0.3621
1,12,0,12,0.3697
1,12,0,0,0.2599
1,12,12,12,0.1363
1,12,12,12,0.3178
1,12,12,0,0.3418
1,12,0,12,0.2838
1,12,0,12,0.3498
1,12,12,12,0.3278
1,12,12,0,0.2696
1,12,12,12,0.2724
1,12,0,0,0.2425
1,12,0,0,0.2918
1,12,0,12,0.2602
1,12,12,12,0.2978
1,12,0,0,0.1679
2,12,12,12,0.3445
2,12,0,0,0.3219
2,12,12,12,0.2361
2,12,0,0,0.2062
2,12,12,0,0.2742
2,12,12,12,0.2423
2,12,0,0,0.3462
2,12,12,12,0.256
2,12,0,0,0.2759
2,12,0,12,0.3327
2,12,12,12,0.2598
2,12,0,0,0.4762
2,12,0,12,0.4117
2,12,12,12,0.3116
2,12,12,12,0.3098
2,12,0,0,0.3477
2,12,0,0,0.3079
2,12,0,0,0.3487
2,12,0,0,0.3079
2,12,12,0,0.5318
2,12,12,0,0.3297
2,12,0,0,0.4947
2,12,0,12,0.1819
2,12,0,0,0.4518
2,12,0,0,0.3025
2,12,0,12,0.3878
2,12,0,0,0.4317
2,12,12,12,0.4157
2,12,12,12,0.3318
2,12,0,12,0.4597
3,12,0,0,0.2401
3,12,0,0,0.2979
3,12,12,12,0.1403
3,12,12,0,0.1564
3,12,12,12,0.1678
3,12,12,12,0.2083
3,12,0,0,0.346
3,12,12,12,0.1863
3,12,0,0,0.1599
3,12,12,12,0.2397
3,12,0,0,0.2338
3,12,0,12,0.166
3,12,0,0,0.2759
3,12,0,12,0.5107
3,12,12,12,0.22
3,12,12,12,0.1504
3,12,12,12,0.2676
3,12,12,12,0.2219
3,12,0,0,0.2504
3,12,12,12,0.1321
3,12,12,12,0.2019
3,12,12,12,0.1839
3,12,12,12,0.1724
3,12,12,12,0.1698
3,12,12,12,0.1303
3,12,0,0,0.2883
3,12,12,12,0.1359
3,12,0,0,0.2317
3,12,12,12,0.1658
3,12,12,12,0.2098
4,12,12,12,0.1766
4,12,12,12,0.1921
4,12,0,0,0.2541
4,12,12,12,0.1744
4,12,12,12,0.2699
4,12,0,12,0.3613
4,12,0,0,0.5084
4,12,12,12,0.2203
4,12,0,0,0.2479
4,12,12,12,0.2018
4,12,0,0,0.2698
4,12,0,0,0.4478
4,12,0,12,0.2893
4,12,0,0,0.2677
4,12,12,12,0.1819
4,12,12,12,0.2343
4,12,12,12,0.216
4,12,0,0,0.2199
4,12,12,12,0.1521
4,12,12,12,0.1959
4,12,0,0,0.25
4,12,0,0,0.1879
4,12,12,12,0.1518
4,12,0,0,0.1437
4,12,0,12,0.3738
4,12,0,0,0.2781
4,12,12,12,0.182
4,12,0,0,0.3217
4,12,0,12,0.196
4,12,12,12,0.1939
1,13,0,0,0.2144
1,13,13,0,0.1539
1,13,0,0,0.1337
1,13,0,0,0.1981
1,13,13,0,0.2019
1,13,0,0,0.2136
1,13,0,0,0.2963
1,13,0,0,0.1719
1,13,13,0,0.1918
1,13,0,0,0.2664
1,13,13,13,0.164
1,13,13,0,0.1878
1,13,0,0,0.2139
1,13,13,13,0.2099
1,13,0,0,0.2238
1,13,13,13,0.21
1,13,13,13,0.31
1,13,13,13,0.2677
1,13,13,13,0.246
1,13,13,13,0.2357
1,13,0,0,0.2958
1,13,13,13,0.2318
1,13,0,13,0.3637
1,13,0,0,0.2299
1,13,13,13,0.3281
1,13,13,0,0.4537
1,13,0,0,0.3277
1,13,0,0,0.6377
1,13,0,13,0.2799
1,13,0,0,0.2783
2,13,0,13,0.2971
2,13,0,0,0.2407
2,13,13,13,0.2262
2,13,13,13,0.2581
2,13,13,13,0.3258
2,13,0,0,0.3695
2,13,0,0,0.3098
2,13,0,0,0.372
2,13,0,0,0.2167
2,13,13,13,0.3143
2,13,13,13,0.242
2,13,0,0,0.3582
2,13,0,0,0.483
2,13,13,13,0.26
2,13,13,13,0.3834
2,13,13,13,0.3402
2,13,0,0,0.4557
2,13,13,13,0.3441
2,13,13,13,0.2996
2,13,13,13,0.3498
2,13,0,0,0.3958
2,13,0,0,0.4903
2,13,13,0,0.2543
2,13,13,13,0.3041
2,13,0,0,0.4387
2,13,0,0,0.402
2,13,13,13,0.3565
2,13,13,13,0.3522
2,13,0,0,0.4121
2,13,0,0,0.512
3,13,13,13,0.2105
3,13,13,13,0.1682
3,13,0,0,0.2301
3,13,13,13,0.1711
3,13,0,0,0.262
3,13,0,0,0.2278
3,13,13,13,0.1059
3,13,13,13,0.178
3,13,13,13,0.2086
3,13,0,0,0.2659
3,13,0,0,0.4436
3,13,13,13,0.1602
3,13,13,13,0.1241
3,13,13,13,0.1406
3,13,0,0,0.2201
3,13,13,13,0.1357
3,13,13,13,0.1765
3,13,13,13,0.1087
3,13,13,13,0.1952
3,13,13,13,0.1445
3,13,0,0,0.3221
3,13,13,13,0.1915
3,13,13,13,0.2043
3,13,13,13,0.1557
3,13,0,0,0.4187
3,13,13,13,0.1998
3,13,0,0,0.4381
3,13,13,13,0.1618
3,13,13,13,0.2424
3,13,13,13,0.2104
4,13,0,0,0.1862
4,13,0,0,0.2841
4,13,13,13,0.1895
4,13,13,13,0.186
4,13,13,13,0.1419
4,13,0,13,0.2558
4,13,13,0,0.2959
4,13,13,13,0.1996
4,13,0,0,0.3098
4,13,13,13,0.1895
4,13,0,0,0.2587
4,13,13,13,0.1485
4,13,13,13,0.2024
4,13,0,0,0.2204
4,13,0,0,0.2643
4,13,0,0,0.36
4,13,0,0,0.2703
4,13,0,0,0.2561
4,13,13,13,0.4438
4,13,0,0,0.2861
4,13,0,0,0.3337
4,13,13,13,0.1662
4,13,0,0,0.2201
4,13,0,0,0.2183
4,13,0,13,0.5563
4,13,0,0,0.3618
4,13,0,0,0.2962
4,13,0,13,0.4027
4,13,0,0,0.1779
4,13,0,0,0.3321
1,14,0,0,0.2569
1,14,14,14,0.2279
1,14,14,14,0.1421
1,14,0,0,0.2127
1,14,14,14,0.192
1,14,0,0,0.1882
1,14,14,14,0.2318
1,14,0,0,0.3135
1,14,0,0,0.3638
1,14,14,14,0.1681
1,14,14,0,0.1861
1,14,14,14,0.1298
1,14,14,14,0.144
1,14,0,0,0.248
1,14,14,14,0.1442
1,14,0,0,0.3977
1,14,14,14,0.2346
1,14,0,0,0.3098
1,14,0,0,0.3019
1,14,0,14,0.1164
1,14,14,14,0.2519
1,14,14,14,0.2261
1,14,14,14,0.3161
1,14,0,14,0.5301
1,14,0,0,0.1503
1,14,14,14,0.1643
1,14,14,14,0.2796
1,14,0,14,0.3038
1,14,14,14,0.2258
1,14,0,0,0.3977
2,14,0,0,0.3378
2,14,0,0,0.3488
2,14,0,0,0.3141
2,14,0,0,0.2947
2,14,0,0,0.1842
2,14,0,0,0.218
2,14,14,14,0.3479
2,14,14,0,0.3598
2,14,0,0,0.3337
2,14,0,0,0.3798
2,14,14,14,0.3998
2,14,0,0,0.1879
2,14,0,0,0.2898
2,14,0,0,0.2492
2,14,14,14,0.2662
2,14,0,14,0.4656
2,14,14,14,0.2757
2,14,14,14,0.3018
2,14,0,0,0.3798
2,14,0,0,0.5197
2,14,0,0,0.4777
2,14,0,14,0.4337
2,14,14,14,0.4537
2,14,0,0,0.3658
2,14,0,0,0.3398
2,14,0,0,0.2718
2,14,0,0,0.3078
2,14,0,0,0.2559
2,14,0,0,0.2798
2,14,14,14,0.6335
3,14,14,14,0.1581
3,14,14,14,0.1399
3,14,14,14,0.1181
3,14,0,0,0.2838
3,14,0,0,0.3105
3,14,14,14,0.1568
3,14,0,0,0.2303
3,14,14,14,0.1355
3,14,14,14,0.1345
3,14,14,14,0.1659
3,14,0,0,0.4515
3,14,14,14,0.1018
3,14,14,14,0.1597
3,14,14,14,0.2759
3,14,0,0,0.182
3,14,14,14,0.1546
3,14,14,14,0.1498
3,14,0,0,0.3095
3,14,14,14,0.2579
3,14,0,0,0.322
3,14,14,14,0.284
3,14,0,0,0.4217
3,14,14,14,0.188
3,14,0,0,0.112
3,14,0,0,0.29
3,14,0,14,0.1678
3,14,14,14,0.1838
3,14,0,0,0.3261
3,14,0,0,0.2499
3,14,0,0,0.3676
4,14,0,0,0.184
4,14,14,14,0.1739
4,14,0,0,0.1559
4,14,14,14,0.3542
4,14,14,14,0.1841
4,14,14,14,0.1887
4,14,14,14,0.1705
4,14,0,0,0.2581
4,14,0,0,0.4062
4,14,14,14,0.2161
4,14,14,14,0.1641
4,14,0,0,0.1829
4,14,0,0,0.1681
4,14,14,14,0.3244
4,14,0,0,0.2363
4,14,14,14,0.2097
4,14,14,14,0.2095
4,14,14,14,0.1699
4,14,0,0,0.1999
4,14,14,14,0.1415
4,14,0,0,0.2203
4,14,0,14,0.1503
4,14,14,14,0.214
4,14,14,14,0.2579
4,14,0,0,0.2679
4,14,14,14,0.164
4,14,0,0,0.2519
4,14,14,14,0.1424
4,14,14,14,0.1917
4,14,14,14,0.1659
1,15,0,0,0.194
1,15,15,0,0.1964
1,15,0,0,0.2399
1,15,15,15,0.1381
1,15,15,15,0.2144
1,15,0,0,0.2345
1,15,0,0,0.4601
1,15,0,0,0.3538
1,15,15,15,0.1659
1,15,0,0,0.154
1,15,0,0,0.3417
1,15,0,0,0.1724
1,15,15,15,0.2181
1,15,15,15,0.268
1,15,0,0,0.1999
1,15,0,0,0.2796
1,15,15,15,0.2259
1,15,0,0,0.3085
1,15,15,15,0.2744
1,15,15,15,0.2199
1,15,15,0,0.1659
1,15,15,15,0.3724
1,15,15,15,0.2987
1,15,0,15,0.3099
1,15,0,0,0.28
1,15,15,15,0.1999
1,15,15,15,0.4537
1,15,0,0,0.2601
1,15,15,15,0.2385
1,15,0,0,0.2078
2,15,15,15,0.3418
2,15,0,0,0.1778
2,15,15,0,0.2455
2,15,0,0,0.218
2,15,0,0,0.2058
2,15,0,0,0.1782
2,15,15,15,0.2598
2,15,0,0,0.1959
2,15,0,0,0.2738
2,15,0,0,0.2211
2,15,0,0,0.23
2,15,0,0,0.1761
2,15,0,0,0.2262
2,15,0,0,0.1975
2,15,15,15,0.2421
2,15,15,15,0.3843
2,15,15,15,0.2338
2,15,15,15,0.1636
2,15,0,0,0.4092
2,15,15,15,0.3
2,15,15,15,0.1781
2,15,0,0,0.4558
2,15,15,15,0.3372
2,15,0,0,0.326
2,15,0,0,0.3259
2,15,0,15,0.318
2,15,15,15,0.2203
2,15,0,0,0.382
2,15,0,0,0.3711
2,15,15,15,0.1902
3,15,15,15,0.1547
3,15,0,0,0.131
3,15,0,0,0.4317
3,15,0,0,0.2198
3,15,0,0,0.2318
3,15,0,0,0.1783
3,15,0,0,0.152
3,15,15,15,0.1821
3,15,15,15,0.1637
3,15,0,0,0.1936
3,15,15,15,0.136
3,15,15,15,0.1535
3,15,0,0,0.2559
3,15,15,15,0.1126
3,15,15,15,0.0902
3,15,0,0,0.2658
3,15,15,15,0.1318
3,15,0,0,0.1703
3,15,15,15,0.1423
3,15,0,0,0.2799
3,15,0,0,0.4665
3,15,0,0,0.4437
3,15,15,15,0.1582
3,15,15,15,0.2283
3,15,15,15,0.1197
3,15,15,15,0.1579
3,15,15,15,0.1344
3,15,15,15,0.1597
3,15,15,15,0.1119
3,15,0,0,0.2078
4,15,0,0,0.1728
4,15,0,0,0.1725
4,15,15,15,0.17
4,15,0,0,0.1498
4,15,15,0,0.1881
4,15,15,15,0.2561
4,15,15,15,0.1722
4,15,15,15,0.1605
4,15,0,0,0.2639
4,15,15,15,0.1384
4,15,0,0,0.2963
4,15,0,0,0.2678
4,15,0,0,0.1919
4,15,15,15,0.1884
4,15,15,15,0.1695
4,15,0,0,0.2719
4,15,0,0,0.2438
4,15,0,0,0.2134
4,15,0,15,0.3778
4,15,15,0,0.1676
4,15,0,0,0.3021
4,15,0,0,0.3344
4,15,0,0,0.2361
4,15,15,15,0.1664
4,15,15,15,0.1478
4,15,0,0,0.3018
4,15,0,0,0.3738
4,15,0,0,0.2538
4,15,0,0,0.1975
4,15,0,0,0.1879
1,16,16,16,0.1923
1,16,0,0,0.2823
1,16,0,16,0.1642
1,16,16,0,0.2858
1,16,16,16,0.2127
1,16,0,0,0.2788
1,16,0,16,0.3019
1,16,16,16,0.2219
1,16,0,0,0.3118
1,16,0,0,0.3842
1,16,16,16,0.2921
1,16,0,0,0.41
1,16,16,16,0.2219
1,16,16,16,0.2601
1,16,16,16,0.2621
1,16,0,0,0.2621
1,16,16,16,0.2381
1,16,0,0,0.3276
1,16,16,16,0.2718
1,16,16,0,0.336
1,16,0,0,0.6277
1,16,16,16,0.2125
1,16,0,0,0.3038
1,16,0,0,0.2541
1,16,0,16,0.2382
1,16,16,0,0.2958
1,16,16,16,0.296
1,16,16,16,0.3338
1,16,16,16,0.3103
1,16,0,0,0.4277
2,16,0,0,0.3581
2,16,16,16,0.2579
2,16,0,0,0.3298
2,16,16,16,0.286
2,16,16,16,0.3938
2,16,0,0,0.2758
2,16,0,0,0.4178
2,16,0,0,0.3159
2,16,16,16,0.3017
2,16,0,0,0.372
2,16,0,0,0.5038
2,16,0,0,0.3658
2,16,16,16,0.3158
2,16,16,16,0.4558
2,16,0,0,0.3138
2,16,0,0,0.3281
2,16,0,0,0.4318
2,16,0,16,0.6536
2,16,0,0,0.3617
2,16,16,16,0.4296
2,16,16,16,0.4637
2,16,16,16,0.3378
2,16,16,16,0.4377
2,16,0,16,0.342
2,16,0,0,0.3343
2,16,0,0,0.3586
2,16,16,16,0.3857
2,16,0,0,0.404
2,16,0,0,0.3852
2,16,0,0,0.3927
3,16,0,0,0.386
3,16,0,0,0.1684
3,16,0,0,0.1964
3,16,0,0,0.2659
3,16,0,0,0.292
3,16,0,0,0.2836
3,16,16,16,0.3918
3,16,16,16,0.2259
3,16,16,16,0.208
3,16,16,16,0.1895
3,16,16,16,0.1736
3,16,0,0,0.2423
3,16,16,16,0.1163
3,16,16,16,0.2058
3,16,16,16,0.2077
3,16,0,0,0.5617
3,16,0,16,0.2358
3,16,16,16,0.4004
3,16,16,16,0.2719
3,16,0,0,0.3363
3,16,16,16,0.2015
3,16,16,16,0.1978
3,16,16,16,0.2055
3,16,16,16,0.1942
3,16,16,16,0.1918
3,16,0,0,0.228
3,16,0,0,0.3742
3,16,0,0,0.3155
3,16,0,0,0.3081
3,16,0,0,0.3458
4,16,0,0,0.2082
4,16,0,0,0.2619
4,16,0,0,0.2923
4,16,0,0,0.2424
4,16,16,16,0.2618
4,16,16,16,0.5074
4,16,16,16,0.2338
4,16,0,0,0.2457
4,16,0,0,0.4961
4,16,0,0,0.2465
4,16,0,0,0.2275
4,16,0,0,0.2561
4,16,0,0,0.2415
4,16,0,0,0.1321
4,16,0,0,0.1859
4,16,16,16,0.2079
4,16,16,16,0.1475
4,16,16,16,0.1616
4,16,0,0,0.218
4,16,16,16,0.1739
4,16,16,0,0.2038
4,16,16,16,0.1946
4,16,0,0,0.2599
4,16,16,16,0.2319
4,16,16,16,0.3142
4,16,16,16,0.3967
4,16,0,0,0.2342
4,16,16,16,0.2618
4,16,0,0,0.2004
4,16,0,0,0.3218
1,17,0,0,0.1979
1,17,17,17,0.2561
1,17,17,17,0.2801
1,17,0,0,0.2581
1,17,17,0,0.3257
1,17,0,0,0.2609
1,17,0,0,0.2059
1,17,17,17,0.3678
1,17,0,0,0.3321
1,17,0,0,0.2839
1,17,0,0,0.208
1,17,17,17,0.3936
1,17,17,0,0.2999
1,17,17,0,0.2358
1,17,17,17,0.2379
1,17,0,0,0.2244
1,17,0,17,0.2606
1,17,0,0,0.1639
1,17,17,17,0.2399
1,17,0,0,0.1621
1,17,0,0,0.2462
1,17,0,0,0.2821
1,17,17,17,0.2898
1,17,17,0,0.1386
1,17,0,17,0.398
1,17,0,0,0.2199
1,17,17,17,0.1819
1,17,17,17,0.3138
1,17,0,0,0.3437
1,17,17,17,0.3159
2,17,0,0,0.3628
2,17,0,0,0.3827
2,17,0,0,0.3119
2,17,17,17,0.2958
2,17,0,0,0.2401
2,17,0,0,0.2881
2,17,0,0,0.2499
2,17,0,0,0.2426
2,17,17,0,0.2326
2,17,17,17,0.3241
2,17,17,0,0.212
2,17,0,0,0.2638
2,17,0,0,0.248
2,17,0,0,0.3138
2,17,17,17,0.3957
2,17,0,0,0.4755
2,17,17,17,0.3998
2,17,0,0,0.4596
2,17,0,0,0.3319
2,17,0,0,0.2202
2,17,17,0,0.2559
2,17,17,0,0.2877
2,17,17,17,0.384
2,17,17,17,0.3482
2,17,17,0,0.3218
2,17,0,17,0.3018
2,17,17,0,0.2939
2,17,17,0,0.3577
2,17,17,0,0.4603
2,17,0,0,0.3961
3,17,0,0,0.2251
3,17,0,0,0.286
3,17,17,0,0.2417
3,17,0,0,0.29
3,17,0,0,0.286
3,17,0,0,0.2819
3,17,17,0,0.1899
3,17,17,0,0.2997
3,17,0,0,0.3238
3,17,17,17,0.4035
3,17,17,0,0.2539
3,17,0,0,0.2634
3,17,0,0,0.3159
3,17,0,0,0.3065
3,17,17,0,0.4258
3,17,17,17,0.2862
3,17,0,0,0.3118
3,17,17,17,0.2882
3,17,17,17,0.4199
3,17,0,17,0.3176
3,17,0,0,0.2437
3,17,0,0,0.3599
3,17,17,0,0.5582
3,17,17,0,0.4099
3,17,0,0,0.4277
3,17,17,0,0.5531
3,17,0,0,0.3197
3,17,0,0,0.448
3,17,0,0,0.4005
3,17,17,17,0.2596
4,17,17,17,0.2861
4,17,0,0,0.2059
4,17,17,0,0.3137
4,17,0,0,0.2597
4,17,17,17,0.5177
4,17,17,17,0.3315
4,17,0,0,0.2597
4,17,17,0,0.2539
4,17,17,17,0.1836
4,17,0,0,0.1825
4,17,0,0,0.2377
4,17,17,17,0.2099
4,17,0,0,0.3419
4,17,17,0,0.3
4,17,17,0,0.2661
4,17,17,17,0.3983
4,17,17,17,0.2879
4,17,0,0,0.2338
4,17,0,0,0.5417
4,17,0,17,0.476
4,17,17,0,0.2459
4,17,17,17,0.2641
4,17,0,0,0.2749
4,17,17,0,0.4439
4,17,17,17,0.3265
4,17,0,0,0.3028
4,17,17,17,0.2441
4,17,0,0,0.3758
4,17,17,17,0.2457
4,17,17,0,0.2477
1,18,18,0,0.3683
1,18,18,0,0.3171
1,18,18,0,0.3761
1,18,0,0,0.2756
1,18,0,18,0.4337
1,18,18,0,0.2559
1,18,18,0,0.3144
1,18,18,0,0.3458
1,18,18,18,0.3341
1,18,0,0,0.3239
1,18,18,18,0.3377
1,18,18,18,0.3119
1,18,0,0,0.3417
1,18,0,18,0.3636
1,18,0,0,0.28
1,18,18,18,0.2968
1,18,0,18,0.4078
1,18,0,18,0.3877
1,18,18,0,0.4304
1,18,0,18,0.4241
1,18,18,18,0.4337
1,18,0,18,0.3418
1,18,0,0,0.3997
1,18,0,0,0.3457
1,18,18,18,0.2776
1,18,18,18,0.2721
1,18,18,18,0.3201
1,18,0,0,0.3261
1,18,0,18,0.3159
1,18,18,18,0.2539
2,18,0,0,0.3286
2,18,18,18,0.2758
2,18,0,0,0.3697
2,18,18,0,0.3238
2,18,18,18,0.3197
2,18,0,0,0.3514
2,18,18,18,0.3182
2,18,18,18,0.3698
2,18,0,0,0.3179
2,18,0,0,0.4938
2,18,0,18,0.4619
2,18,18,18,0.5676
2,18,0,0,0.2738
2,18,18,0,0.316
2,18,0,0,0.3796
2,18,18,18,0.3917
2,18,18,0,0.2819
2,18,18,18,0.4357
2,18,0,0,0.3658
2,18,0,18,0.3561
2,18,0,0,0.2486
2,18,18,18,0.3297
2,18,18,18,0.4101
2,18,18,18,0.2922
2,18,18,18,0.3262
2,18,0,0,0.3955
2,18,0,18,0.2898
2,18,18,0,0.3863
2,18,0,18,0.4283
2,18,18,18,0.3345
3,18,18,18,0.2524
3,18,0,0,0.1823
3,18,18,18,0.2359
3,18,18,0,0.3214
3,18,0,0,0.1839
3,18,18,18,0.2697
3,18,0,0,0.3279
3,18,18,18,0.264
3,18,18,0,0.1939
3,18,0,0,0.5436
3,18,0,0,0.3115
3,18,0,18,0.2623
3,18,0,0,0.2156
3,18,18,18,0.2139
3,18,18,18,0.2037
3,18,0,0,0.1859
3,18,18,18,0.2398
3,18,18,18,0.1461
3,18,18,0,0.2916
3,18,0,18,0.206
3,18,0,18,0.4119
3,18,18,18,0.3236
3,18,0,18,0.4117
3,18,18,18,0.3119
3,18,18,18,0.3121
3,18,0,0,0.3442
3,18,0,0,0.3438
3,18,18,18,0.2224
3,18,18,18,0.3384
3,18,0,0,0.3019
4,18,0,18,0.7255
4,18,18,0,0.233
4,18,0,18,0.3883
4,18,18,18,0.2319
4,18,0,0,0.3975
4,18,18,18,0.2562
4,18,18,18,0.3557
4,18,0,0,0.5046
4,18,0,0,0.3685
4,18,0,0,0.3877
4,18,18,18,0.274
4,18,0,0,0.3301
4,18,0,0,0.2743
4,18,18,18,0.2286
4,18,18,0,0.2721
4,18,18,18,0.2494
4,18,0,18,0.3004
4,18,18,18,0.2884
4,18,18,0,0.18
4,18,18,18,0.2566
4,18,18,0,0.2598
4,18,0,18,0.2793
4,18,0,0,0.2959
4,18,18,18,0.2319
4,18,0,0,0.3558
4,18,0,18,0.3381
4,18,18,18,0.2961
4,18,0,18,0.3699
4,18,18,18,0.366
4,18,18,0,0.506
1,19,19,19,0.274
1,19,0,0,0.2738
1,19,0,0,0.2542
1,19,0,0,0.2057
1,19,19,19,0.1539
