session,location,response_location,reaction_time
1,0,0,0.4482
1,11,11,0.4825
1,1,1,0.2801
1,0,9,0.5783
1,2,2,0.4449
1,0,0,0.3106
1,0,0,0.4092
1,0,0,0.3285
1,10,0,0.5182
1,10,10,0.4468
1,14,0,0.5048
1,15,15,0.4963
1,0,0,0.6112
1,14,14,0.5745
1,0,0,0.4341
1,0,0,0.7046
1,14,14,0.4848
1,0,0,0.3828
1,2,2,0.532
1,0,0,0.3339
1,0,14,0.6145
1,11,0,0.532
1,10,10,0.5264
1,0,0,0.5022
1,2,2,0.4903
1,14,14,0.5107
1,15,15,0.5043
1,2,2,0.4764
1,0,0,0.5081
1,11,11,0.4839
1,2,2,0.5186
1,15,15,0.6237
1,0,0,0.4824
1,10,10,0.704
1,11,11,0.5226
1,1,1,0.4798
1,10,0,0.3804
1,0,0,0.324
1,11,0,0.4037
1,0,0,0.3337
1,9,9,0.5923
1,2,2,0.5366
1,0,0,0.479
1,0,0,0.3019
1,0,0,0.3776
1,0,0,0.3112
1,15,15,0.5102
1,14,14,0.5302
1,0,0,0.3365
1,0,0,0.2686
1,0,0,0.2963
1,0,0,0.5185
1,9,9,0.6304
1,0,0,0.4027
1,2,2,0.4521
1,2,2,0.4665
1,15,15,0.7742
1,9,9,0.7164
1,0,0,0.3367
1,0,0,0.4624
1,14,14,0.5244
1,0,0,0.5524
1,0,0,0.3185
1,0,0,0.8669
1,11,11,0.4385
1,15,15,0.525
1,0,0,0.3644
1,0,0,0.372
1,0,14,0.7197
1,0,0,0.9262
1,0,14,0.5349
1,0,9,0.4844
1,0,0,0.4741
1,0,0,0.6788
1,0,0,0.3342
1,0,9,0.5756
1,15,0,0.3263
1,14,14,0.8164
1,11,11,0.522
1,10,0,0.9253
1,15,15,0.5254
1,14,0,0.5199
1,10,10,0.4818
1,1,1,0.3807
1,0,0,0.4925
1,9,0,0.448
1,0,0,1.193
1,11,11,0.4463
1,0,0,0.4864
1,15,15,0.5164
1,0,14,0.4798
1,15,0,0.4833
1,0,0,0.6121
1,0,0,0.5282
1,0,0,0.2758
1,0,0,0.2285
1,14,14,0.3843
1,15,0,0.427
1,9,14,0.6861
1,0,0,0.2838
1,0,0,0.2667
1,11,11,0.4906
1,1,1,0.5299
1,0,14,0.6521
1,1,1,0.4476
1,15,0,0.3585
1,14,14,0.5219
1,0,0,0.3897
1,11,11,0.4403
1,10,10,0.5039
1,10,0,0.4077
1,15,15,0.5119
1,11,11,0.5682
1,0,0,0.2926
1,0,0,0.3184
1,11,11,0.4918
1,2,2,0.5123
1,0,11,0.7422
1,0,0,0.3944
1,0,0,0.298
1,0,0,0.4279
1,9,0,0.5152
1,15,15,0.5102
1,0,0,0.3868
1,10,10,0.3474
1,9,0,0.3526
1,10,10,0.4883
1,9,9,0.4931
1,0,0,0.3568
1,1,1,0.5927
1,0,0,0.3472
1,0,14,0.7604
1,11,0,0.3921
1,9,9,0.4663
1,0,0,0.3445
1,0,0,0.4059
1,14,14,0.4709
1,0,0,0.3096
1,14,14,0.5304
1,0,0,0.7397
1,11,0,0.4527
1,10,10,0.7983
1,0,0,0.2989
1,10,10,0.5085
1,0,0,0.33
1,0,0,0.2841
1,15,15,0.466
1,9,9,0.4487
1,0,0,0.2929
1,2,2,0.4844
1,9,0,0.4104
1,0,0,0.3005
2,10,10,0.553
2,0,0,0.6774
2,0,0,0.4192
2,14,14,0.5075
2,0,0,0.3435
2,0,0,0.3321
2,2,2,0.596
2,0,0,0.41
2,0,0,0.3399
2,9,9,0.4222
2,1,1,0.5344
2,0,0,0.3449
2,0,0,0.5641
2,0,0,0.4306
2,14,14,0.6782
2,15,15,0.7251
2,10,10,0.4878
2,0,0,0.4345
2,0,0,0.478
2,10,10,0.5667
2,1,1,0.462
2,0,0,0.3287
2,15,15,0.5087
2,0,0,0.3164
2,10,10,0.4774
2,0,0,0.4045
2,0,0,0.3684
2,0,14,0.7423
2,0,0,0.465
2,0,0,0.5299
2,15,15,0.3899
2,0,0,0.318
2,0,11,0.5309
2,0,0,0.4669
2,0,0,0.5058
2,2,2,0.4252
2,14,14,0.5729
2,11,11,0.4563
2,14,14,0.5106
2,15,15,0.4724
2,14,14,0.5745
2,0,0,0.4525
2,0,0,0.3192
2,0,0,0.2984
2,1,0,0.3089
2,0,0,0.3643
2,0,14,0.889
2,10,10,0.5029
2,0,0,0.5627
2,9,9,0.505
2,0,0,0.4128
2,11,11,0.555
2,2,2,0.3766
2,0,0,0.3672
2,10,10,0.498
2,14,14,0.4606
2,0,0,0.4632
2,1,1,0.5342
2,15,15,0.5566
2,0,0,0.4541
2,0,0,0.4426
2,2,2,0.4217
2,10,10,0.5088
2,0,0,0.5884
2,1,1,0.4306
2,15,15,0.4007
2,9,9,0.4383
2,0,0,0.3911
2,0,0,0.3006
2,9,0,0.2865
2,0,0,0.3562
2,0,0,0.2509
2,0,0,0.4049
2,0,0,0.2679
2,10,10,0.503
2,0,0,0.2708
2,0,0,0.29
2,11,11,0.4924
2,0,0,0.3505
2,0,0,0.3985
2,0,0,0.4904
2,14,14,0.4743
2,0,0,0.3698
2,10,10,0.5836
2,11,11,0.5446
2,0,0,0.4101
2,1,1,0.4389
2,0,0,0.4305
2,14,14,0.5469
2,0,0,0.4849
2,14,14,0.5714
2,0,0,0.3003
2,14,14,0.5066
2,0,14,0.9704
2,14,14,0.473
2,0,0,0.7704
2,0,0,0.5704
2,0,14,0.8556
2,0,0,0.5422
2,10,10,0.7306
2,0,0,0.5102
2,0,0,0.5784
2,15,15,0.4455
2,0,0,0.3849
2,2,2,0.7898
2,11,11,0.6287
2,15,15,0.4686
2,15,15,0.4672
2,0,0,0.6091
2,0,0,0.4824
2,0,0,0.3447
2,9,9,0.6206
2,0,0,0.3622
2,0,0,0.5406
2,2,2,0.5779
2,0,0,0.3446
2,2,2,0.4573
2,0,0,0.5133
2,0,0,0.4074
2,0,0,0.6929
2,0,0,0.451
2,10,10,0.5842
2,14,14,0.7229
2,11,11,0.5251
2,0,0,0.344
2,1,1,0.4982
2,0,0,0.4788
2,0,0,0.419
2,0,0,0.4539
2,0,0,0.4371
2,0,14,0.5881
2,1,1,0.4184
2,0,0,0.4106
2,0,0,0.3601
2,14,14,0.5704
2,9,9,0.4642
2,9,9,0.6058
2,0,0,0.81
2,14,14,0.5824
2,9,9,0.4305
2,0,0,0.3007
2,1,1,0.5155
2,0,0,0.4442
2,9,9,0.4518
2,0,0,0.3383
2,0,0,0.4726
2,0,14,0.9866
2,0,0,0.5771
2,0,0,0.4466
2,9,9,0.5842
2,0,0,0.3607
2,0,0,0.3187
2,0,0,0.3572
2,0,0,0.323
2,15,15,0.4964
2,1,1,0.4425
2,2,2,0.6041
2,0,0,0.4327
2,0,0,0.3799
2,9,14,0.6343
